hotel_id,hotel_source,hotel_name,room_name,bed_type,bed_category,room_category,available_rooms,base_price_usd,tax_price_usd,total_price_usd,room_facilities,checkin,checkout,hotel_url
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, One Bedroom Suite, Non-Smoking",king bed,King,Suite,2,6448,0,6448,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-03,2025-11-04,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Deluxe Studio Suite, Non-Smoking",king bed,King,Suite,3,6789,0,6789,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-03,2025-11-04,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Efficiency Room, Non-Smoking",queen bed,Queen,Normal,2,8164,0,8164,"['1 queen bed', 'Mini bar', 'Non-smoking', 'Internet access – wireless', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-03,2025-11-04,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,Efficiency Queen Room - Non-Smoking,queen bed,Queen,Normal,2,9827,0,9827,"['1 queen bed', 'Mini bar', 'Private bathroom', 'Internet access – wireless', 'Closet', 'Air conditioning', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-03,2025-11-04,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Non-Smoking",king bed,King,Normal,0,6076,0,6076,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Non-Smoking",double bed,Double,Normal,2,6076,0,6076,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 double bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Mobility Accessible Room, Bathtub W/ Grab Bars, Non-Smoking",king bed,King,Normal,0,6076,0,6076,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,King Room - Non-Smoking,king bed,King,Normal,0,6076,0,6076,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Studio Suite, Non-Smoking",queen bed,Queen,Suite,2,7054,0,7054,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 queen bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, One Bedroom Suite, Non-Smoking",king bed,King,Suite,2,7384,0,7384,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Deluxe Studio Suite, Non-Smoking",king bed,King,Suite,3,7768,0,7768,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Efficiency Room, Non-Smoking",queen bed,Queen,Normal,2,9095,0,9095,"['1 queen bed', 'Mini bar', 'Non-smoking', 'Internet access – wireless', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,Efficiency Queen Room - Non-Smoking,queen bed,Queen,Normal,2,10337,0,10337,"['1 queen bed', 'Mini bar', 'Private bathroom', 'Internet access – wireless', 'Closet', 'Air conditioning', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-09,2025-11-10,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Non-Smoking",king bed,King,Normal,0,5002,0,5002,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Non-Smoking",double bed,Double,Normal,2,5002,0,5002,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 double bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Mobility Accessible Room, Bathtub W/ Grab Bars, Non-Smoking",king bed,King,Normal,0,5002,0,5002,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,King Room - Non-Smoking,king bed,King,Normal,0,5002,0,5002,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Studio Suite, Non-Smoking",queen bed,Queen,Suite,2,5931,0,5931,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 queen bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, One Bedroom Suite, Non-Smoking",king bed,King,Suite,2,6257,0,6257,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Deluxe Studio Suite, Non-Smoking",king bed,King,Suite,3,6583,0,6583,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Efficiency Room, Non-Smoking",queen bed,Queen,Normal,2,7942,0,7942,"['1 queen bed', 'Mini bar', 'Non-smoking', 'Internet access – wireless', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,Efficiency Queen Room - Non-Smoking,queen bed,Queen,Normal,2,9130,0,9130,"['1 queen bed', 'Mini bar', 'Private bathroom', 'Internet access – wireless', 'Closet', 'Air conditioning', 'Coffee/tea maker', 'Refrigerator', 'Hair dryer']",2025-11-11,2025-11-12,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Non-Smoking",king bed,King,Normal,0,4822,0,4822,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 Queen Bed, Non-Smoking",double bed,Double,Normal,2,4822,0,4822,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 double bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"2 Queen Beds, Mobility Accessible Room, Bathtub W/ Grab Bars, Non-Smoking",king bed,King,Normal,3,4822,0,4822,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,King Room - Non-Smoking,king bed,King,Normal,0,4822,0,4822,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Studio Suite, Non-Smoking",queen bed,Queen,Suite,2,5756,0,5756,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 queen bed and 1 sofa bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, One Bedroom Suite, Non-Smoking",king bed,King,Suite,0,6072,0,6072,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
AGODA_4,agoda,Ramada by Wyndham Waupaca,"1 King Bed, Deluxe Studio Suite, Non-Smoking",king bed,King,Suite,3,6388,0,6388,"['Wi-Fi [free]', 'Room size: 30 m²/323 ft²', '1 king bed', 'Bathtub', 'Window', 'Non-smoking', 'Private bathroom', 'Individual air conditioning', 'Coffee/tea maker', 'Refrigerator']",2025-11-12,2025-11-13,https://www.agoda.com/en-in/ramada-waupaca_4/hotel/waupaca-wi-us.html?countryId=181&finalPriceView=1&isShowMobileAppPrice=false&cid=1922885&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2025-11-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&tspTypes=16%2C8&los=4&searchrequestid=709a39e5-55e4-4ffc-a2af-37ab37f66aaa&ds=qqYuwCdeeyGgIaeA
